text,lang,user-location,place-country,place-country_code,location-coordinates,user-screen_name,created_at,quote_count,reply_count,retweet_count,retweeted,is_retweet,is_quote_status,
"Bitcoin CME Futures Hit $20000, Cardano Soars Into The Top Six #cryptocurrency #blockchain #altcoin https://t.co/AS7EcohsB6 https://t.co/sR7ev3dLzk",en,United Kingdom,,,,coinspectator,Mon Dec 18 12:12:25 +0000 2017,0,0,0,False,0,False,
Here is it Folks! The Beginner's Guide to How to Buy Cardano in $USD: &gt;&gt; https://t.co/be0xJNRAD8 @cardanocom (ADA) #cryptocurrency! #invest in #Crypto responsibly 💲💰💵🤪  #Binance #changelly @binance_2017 https://t.co/LxDblu1l10,en,United Kingdom,,,,DecryptologyIO,Mon Dec 18 11:51:12 +0000 2017,0,0,0,False,0,False,
Could Cardano Kill Ethereum? - https://t.co/XjG3u3WcAs https://t.co/xVx1fElKA4 #bitcoin,en,"England, United Kingdom",,,,foxesden34,Mon Dec 18 11:44:26 +0000 2017,0,0,0,False,0,False,
"Bitcoin CME Futures Hit $20,000, Cardano Soars Into The Top Six - The newly released CME Bitcoin future traded in excess of $20,000 in opening trade but sellers later pushed the price lower as worries mount that markets have gone too far, too soon. https://t.co/Lp7yVaF9Bj",en,United Kingdom,,,,3tradingalerts,Mon Dec 18 11:15:33 +0000 2017,0,0,0,False,0,False,
"https://t.co/rki7PPm5b5 ""Bitcoin CME Futures Hit $20,000, Cardano Soars Into The Top Six  - https://t.co/xOU6mlb8wr""",en,"City of London, London",,,,CityofInvestmnt,Mon Dec 18 11:10:08 +0000 2017,0,0,0,False,0,False,
Guide: How To Buy Cardano (ADA) From Binance #ethereum #altcoins #altcoin https://t.co/JXX9GZZ5Do https://t.co/jiYh0gSEGC,en,United Kingdom,,,,coinspectator,Mon Dec 18 10:37:33 +0000 2017,0,0,0,False,0,False,
"Crypto Watch: Cardano (ADA) Price Leaps 117% In 22 Hours, Surging Past IOTA With $10.4B Market Cap via @forbes https://t.co/SHCRQrBAiY",en,"Sydney, Australia",Australia,AU,"[[[150.520929, -34.118347], [150.520929, -33.578141], [151.343021, -33.578141], [151.343021, -34.118347]]]",MoonSunTruth,Mon Dec 18 09:43:11 +0000 2017,0,0,0,False,0,False,
“Could #Cardano Kill #Ethereum?” https://t.co/6Xs9kb1UCy @thomaspower @Stevewal63 @jonnyfry175 @NickAyton @dinisguarda @AntonioSelas @sallyeaves,en,APAC,,,,seandotau,Mon Dec 18 09:06:02 +0000 2017,0,0,13,False,0,False,
Could Cardano Kill Ethereum? https://t.co/6ChgBo0ruX https://t.co/TmsVy04QiV,en,"Bolton, England",,,,glynlewiswebman,Mon Dec 18 07:06:10 +0000 2017,0,0,0,False,0,False,
Could #Cardano Kill #Ethereum? https://t.co/BFDz7P02Tn,en,Cosmos,,,,PompeyBitcoin,Mon Dec 18 07:05:27 +0000 2017,0,0,0,False,0,False,
Could Cardano Kill Ethereum? https://t.co/MVCUPiZCnP https://t.co/bh5mMLoEmA,en,"Ottawa, Ontario",,,,Akumaburn,Mon Dec 18 06:50:10 +0000 2017,0,0,0,False,0,False,
Could Cardano Kill Ethereum? https://t.co/fSeQwp0b5A https://t.co/RFIh7OXzca,en,₿lockchain Mainnet,,,,TheBitcoinKing,Mon Dec 18 06:45:37 +0000 2017,0,0,0,False,0,False,
Could Cardano Kill Ethereum? #crypto #altcoin #fintech https://t.co/4g9SxkN2lv https://t.co/L7TUB0wdsX,en,United Kingdom,,,,coinspectator,Mon Dec 18 06:38:22 +0000 2017,0,0,0,False,0,False,
"Cardano Price Surges to $0.50, Up 76% Against Bitcoin https://t.co/XIPMvwf0OL 🚀 HowToBuy IOTA via → https://t.co/RtYB68vj3u https://t.co/1brXFBjZgQ",en,🌐,,,,SportsbookBTC,Mon Dec 18 06:35:09 +0000 2017,0,0,1,False,0,False,
"Cardano Price Surges to $0.50, Up 76% Against Bitcoin https://t.co/qph4Z0wE6h 🚀 HowToBuy IOTA via → https://t.co/AwAnhF2RXN https://t.co/nsWXPMHBkB",en,,,,,AlertTrade,Mon Dec 18 06:35:09 +0000 2017,0,0,1,False,0,False,
"Cardano Price Surges to $0.50, Up 76% Against Bitcoin https://t.co/QeKuhabLwv 🚀 HowToBuy IOTA via → https://t.co/RtYB68vj3u https://t.co/E6iddc1S8y",en,🌐,,,,SportsbookBTC,Mon Dec 18 06:28:12 +0000 2017,0,0,0,False,0,False,
"Cardano Price Surges to $0.50, Up 76% Against Bitcoin https://t.co/J5X4iPCjRO 🚀 HowToBuy IOTA via → https://t.co/AwAnhF2RXN https://t.co/v1neC5DHeA",en,,,,,AlertTrade,Mon Dec 18 06:28:10 +0000 2017,0,0,0,False,0,False,
Enable Your Business To Accept Over 90 #Crytocurrency Altcoins. Reduce Credit Card Fees Up To 2.5% @matrixthinker #peercoin #cryptocurrency #bitcoin #bitconnect #bitbean #blackcoin #litecoin #dash #etherclassic #dogecoin #ether #neo https://t.co/bPGvmQqJ2P https://t.co/yejnlncrx3,en,Toronto,,,,mybeautyexperts,Mon Dec 18 06:17:04 +0000 2017,0,0,0,False,0,False,
Enable Your Business To Accept Over 90 #Crytocurrency Altcoins. Reduce Credit Card Fees Up To 2.5% @matrixthinker #peercoin #cryptocurrency #bitcoin #bitconnect #bitbean #blackcoin #litecoin #dash #etherclassic #dogecoin #ether #neo https://t.co/UQDjJwv0uA https://t.co/iVtVLT4p7n,en,"Toronto, Ontario",,,,matrixthinker,Mon Dec 18 06:15:05 +0000 2017,0,0,2,False,0,False,
Enable Your Business To Accept Over 90 #Crytocurrency Altcoins. Reduce Credit Card Fees Up To 2.5% @matrixthinker #peercoin #cryptocurrency #bitcoin #bitconnect #bitbean #blackcoin #litecoin #dash #etherclassic #dogecoin #ether #neo https://t.co/Azbf65o2do https://t.co/wmGlOQ6pVA,en,TORONTO & MIAMI,,,,PamperJodi,Mon Dec 18 06:15:05 +0000 2017,0,0,0,False,0,False,
Enable Your Business To Accept Over 90 #Crytocurrency Altcoins. Reduce Credit Card Fees Up To 2.5% @matrixthinker #peercoin #cryptocurrency #bitcoin #bitconnect #bitbean #blackcoin #litecoin #dash #etherclassic #dogecoin #ether #neo https://t.co/xpTOCeZnUd https://t.co/FsvBCLTMnZ,en,Toronto,,,,mostpampered,Mon Dec 18 06:15:05 +0000 2017,0,0,0,False,0,False,
Enable Your Business To Accept Over 90 #Crytocurrency Altcoins. Reduce Credit Card Fees Up To 2.5% @matrixthinker #peercoin #cryptocurrency #bitcoin #bitconnect #bitbean #blackcoin #litecoin #dash #etherclassic #dogecoin #ether #neo https://t.co/9ziLlcgH0e https://t.co/2Lu4fo1lGB,en,"Toronto, Ontario",,,,socialroyalties,Mon Dec 18 06:15:04 +0000 2017,0,0,0,False,0,False,
"Cardano Price Surges to $0.50, Up 76% Against Bitcoin https://t.co/X3yHDcBY6u 🚀 HowToBuy IOTA via → https://t.co/AwAnhF2RXN https://t.co/Fjtxn0ovWI",en,,,,,AlertTrade,Mon Dec 18 05:58:06 +0000 2017,0,0,0,False,0,False,
"Cardano Price Surges to $0.50, Up 76% Against Bitcoin https://t.co/dWzmxAaLIc 🚀 HowToBuy IOTA via → https://t.co/RtYB68vj3u https://t.co/4FNIRl8w22",en,🌐,,,,SportsbookBTC,Mon Dec 18 05:58:06 +0000 2017,0,0,0,False,0,False,
Could Cardano Kill Ethereum? https://t.co/nr8f5HqpM8 🚀 HowToBuy IOTA via → https://t.co/RtYB68vj3u https://t.co/5aBMkDBeun,en,🌐,,,,SportsbookBTC,Mon Dec 18 05:51:11 +0000 2017,0,0,0,False,0,False,
Could Cardano Kill Ethereum? https://t.co/Odh4lB1wJZ 🚀 HowToBuy IOTA via → https://t.co/AwAnhF2RXN https://t.co/vqbJuIgaFA,en,,,,,AlertTrade,Mon Dec 18 05:51:11 +0000 2017,0,0,1,False,0,False,
"Can't they all just get along? $ADA $NEO $ETH
https://t.co/9TNtnaMGoI",en,"Queensland, Australia",,,,Dunc2k,Mon Dec 18 05:50:54 +0000 2017,0,0,0,False,0,False,
"Cardano Price Surges to $0.50, Up 76% Against Bitcoin https://t.co/s20CWCGnju 🚀 HowToBuy IOTA via → https://t.co/AwAnhF2RXN https://t.co/VCqKXMvmGU",en,,,,,AlertTrade,Mon Dec 18 03:49:05 +0000 2017,0,0,0,False,0,False,
"Cardano Price Surges to $0.50, Up 76% Against Bitcoin https://t.co/QqG3WE4PBn 🚀 HowToBuy IOTA via → https://t.co/RtYB68vj3u https://t.co/nK7kTv2QYC",en,🌐,,,,SportsbookBTC,Mon Dec 18 03:49:04 +0000 2017,0,0,0,False,0,False,
I added a video to a @YouTube playlist https://t.co/in8VCPRQ1r Is Bitcoin Gold Coming To Coinbase? Altcoin News | Cardano | Iota |,en,"Gold Coast, Australia",,,,AnthonyDarvill,Mon Dec 18 03:37:39 +0000 2017,0,0,0,False,0,False,
"Is Bitcoin Gold Coming To Coinbase? Altcoin News | Cardano | Iota | Dash
https://t.co/qRX1HmKgcB https://t.co/in8VCPRQ1r",en,"Gold Coast, Australia",,,,AnthonyDarvill,Mon Dec 18 03:37:39 +0000 2017,0,0,0,False,0,False,
"Cardano Price Surges to $0.50, Up 76% Against Bitcoin https://t.co/B6CLvMb6py 🚀 HowToBuy IOTA via → https://t.co/RtYB68vj3u https://t.co/12u1KGnlLh",en,🌐,,,,SportsbookBTC,Mon Dec 18 02:56:08 +0000 2017,0,0,0,False,0,False,
"Cardano Price Surges to $0.50, Up 76% Against Bitcoin https://t.co/Be4OGEJtP0 🚀 HowToBuy IOTA via → https://t.co/AwAnhF2RXN https://t.co/S5kDq4wSJH",en,,,,,AlertTrade,Mon Dec 18 02:56:07 +0000 2017,0,0,0,False,0,False,
"Crypto Watch -  Cardano (ADA) worth Leaps 117% In 22 Hours, Surging earlier IOTA ... -- #C... https://t.co/umbUUpRnDK https://t.co/jMScakH61G",en,United Kingdom,,,,I_News_N,Mon Dec 18 02:50:19 +0000 2017,0,0,0,False,0,False,
Cardano (ADA coin) in a Nutshell https://t.co/pGZNBRV9d1 via @YouTube,en,"Vancouver, British Columbia",,,,ChadSuiii,Mon Dec 18 01:39:31 +0000 2017,0,0,0,False,0,False,
Which of these will go UP most in 2018! #crypto #cryptocurrency #verge #cardano #tron #ripple #bitcoin #btc #ada,en,"London, England",,,,CryptoInvest18,Mon Dec 18 01:38:10 +0000 2017,0,0,0,False,0,False,
Charlie Lee taking SHOTS at 10 Billion Dollar Cardano via /r/CryptoCurrency https://t.co/KLeg4k6tYN https://t.co/CagWf32jee,en,London,,,,cryptoyoyo,Mon Dec 18 01:35:27 +0000 2017,0,0,0,False,0,False,
"#Japan has sealed its longest stretch of economic growth in  2 decades, helped by a rise in business investment &amp; 4 years of economic stimulus by Prime Minister @AbeShinzo. In the meantime #Cardano managed to blow beyond both #IOTA and #Dash today. #japannews #litecon #Ripple https://t.co/jCUVzbEmjm",en,"Melbourne, Victoria",Australia,AU,"[[[144.593742, -38.433859], [144.593742, -37.511274], [145.512529, -37.511274], [145.512529, -38.433859]]]",SamAmAdEus,Mon Dec 18 01:08:34 +0000 2017,0,0,0,False,0,False,
"when cardano ADA  started to take off towards 15 cents and higher, we all knew it was just starting on an amazing run.  it wasn't too late to buy in.  I bought in at 12 cents, more at 20 cents, then more at 40 cents.   it will go to $1.00 or more.  Possibly $5.00",en,"Calgary, Alberta",,,,Altcoin99,Mon Dec 18 00:47:57 +0000 2017,0,0,0,False,0,False,
Cardano is a decentralised public #blockchain and #cryptocurrency project https://t.co/FT9j4saFbB #Cardano #ADA #altcoin #bitcoin,en,"Perth, Western Australia",,,,shanevi77,Sun Dec 17 23:59:46 +0000 2017,0,0,0,False,0,False,
HOW TO BUY CARDANO AND VERGE ON BINANCE EXCHANGE: https://t.co/bVyZNULDPP via @YouTube,en,United Kingdom,,,,OsazuwaEbohon,Sun Dec 17 23:05:42 +0000 2017,1,0,3,False,0,False,
"Urgh, my cryptoportfolio says I'm so overexposed to Cardano I should sell... half of my coins. I just can't bring myself to do that this early on.",en,London,,,,acid2,Sun Dec 17 22:41:38 +0000 2017,0,1,0,False,0,False,
Just invested in both #Verge and #Cardano. #Ada #XVG,en,Australia,,,,TheJustinCoin,Sun Dec 17 22:11:50 +0000 2017,0,0,1,False,0,False,
Told you about Cardano! 🚀🔥🚀Just about to hit $13B market cap! Buy yours here https://t.co/mVNH435cND #crypto #cryptocurrency #ada #cardano #btc #bitcoin https://t.co/QWYEDsxyv1,en,"London, England",,,,CryptoInvest18,Sun Dec 17 22:10:46 +0000 2017,0,0,0,False,0,False,
"Future is decentralised 
Charles Hoskinson, CEO of Cardano &amp; Co-founder of Ethereum 

https://t.co/nb8BcrXoE1 via @YouTube",en,"Sydney, New South Wales",,,,sns_trader,Sun Dec 17 21:36:45 +0000 2017,0,0,0,False,0,False,
I liked a @YouTube video https://t.co/CYNNwMZKaG Why I Bought 30K Cardano ADA Crypto Coins! Best ALTCoin Explained!!,en,United Kingdom - Wales,,,,NathanPatto,Sun Dec 17 21:13:16 +0000 2017,0,0,0,False,0,False,
"Cardano is a self titled ""third generation blockchain""... https://t.co/mWNgF6SkDf",en,London,,,,0xEther,Sun Dec 17 20:31:38 +0000 2017,0,0,0,False,0,True,
Good time for Cardano? #crypto,en,🌎,United Kingdom,GB,"[[[-0.21606999999999998, 51.509879], [-0.21606999999999998, 51.539792], [-0.13016, 51.539792], [-0.13016, 51.509879]]]",S_Enanda,Sun Dec 17 19:09:21 +0000 2017,0,0,0,False,0,False,
"Cardano is a legitimate technology.
Years of work has been done on it by @InputOutputHK.

Look in https://t.co/dHHVQtayvI

There are many projects with no code selling dreams on whitepapers.

Cardano is not one of them. https://t.co/y2koFBSlFH",en,"Vancouver, British Columbia",,,,BobSummerwill,Sun Dec 17 18:50:28 +0000 2017,0,1,2,False,0,True,
"Cardano Price Surges to $0.50, Up 76% Against Bitcoin https://t.co/TR0sIikfmy 🚀 HowToBuy IOTA via → https://t.co/RtYB68vj3u https://t.co/uIJKHzVNMB",en,🌐,,,,SportsbookBTC,Sun Dec 17 18:47:13 +0000 2017,0,0,0,False,0,False,
"Cardano Price Surges to $0.50, Up 76% Against Bitcoin https://t.co/mBYAQGQzHg 🚀 HowToBuy IOTA via → https://t.co/AwAnhF2RXN https://t.co/RiVLJzEiVD",en,,,,,AlertTrade,Sun Dec 17 18:47:10 +0000 2017,0,0,0,False,0,False,
Cardano is not stopping! 🚅🔥🔥🔥Get yours here https://t.co/mVNH435cND #crypto #currency #cryptocurrency #cardano #ada #money #bitcoin #pump #dump #btc https://t.co/LZYc1NyeaH,en,"London, England",,,,CryptoInvest18,Sun Dec 17 18:28:58 +0000 2017,0,0,0,False,0,False,
What do people think about Cardano? #cryptocurrency,en,🌎,United Kingdom,GB,"[[[-0.21606999999999998, 51.509879], [-0.21606999999999998, 51.539792], [-0.13016, 51.539792], [-0.13016, 51.509879]]]",S_Enanda,Sun Dec 17 18:17:16 +0000 2017,0,0,0,False,0,False,
"Cardano Surges by 145% in 1 Day, Charlie Lee Questions Value https://t.co/NAllN9YD6m",en,CANADA,,,,mymonies77,Sun Dec 17 18:00:04 +0000 2017,0,0,0,False,0,False,
Stellar is showing a lot of positivity! 30% UP in the last 24h! 🚀⬆️🚀🔥🔥🔥Get yours here https://t.co/mVNH435cND #XLM #Stellar #crypto #cryptocurrency #bitcoin #btc #ada #cardano #tron #verge https://t.co/wJkCgtjjcN,en,"London, England",,,,CryptoInvest18,Sun Dec 17 17:23:55 +0000 2017,0,0,0,False,0,False,
Cardano 👀👀👀 Damn,en,"Miramar, FL",,,,_Vauche,Sun Dec 17 17:08:27 +0000 2017,0,0,0,False,0,False,
What is Cardano? An introduction to the cryptocurrency being built by scientists https://t.co/SvKQKlMbUq #HackerNews #TechnologyNews,en,Scotland,,,,vorticalbox,Sun Dec 17 16:25:08 +0000 2017,0,0,0,False,0,False,
"""What is Cardano? An introduction to the cryptocurrency being built by scientists"" #fintech #blockchain #crypto https://t.co/qWYI5zxQpK",en,"Scotland, United Kingdom",,,,coinaware,Sun Dec 17 16:24:25 +0000 2017,0,0,0,False,0,False,
Looks like today is the day of Cardano!!! 🚀🔥🚀 100% UP in 24h! Unbelievable numbers! #crypto #cryptocurrency #ada #cardano Get your Cardano here https://t.co/mVNH435cND #bitcoin #btc #altcoins https://t.co/pBcl1myrRb,en,"London, England",,,,CryptoInvest18,Sun Dec 17 16:10:20 +0000 2017,0,0,0,False,0,False,
"Cardano Price Surges to $0.50, Up 76% Against Bitcoin https://t.co/zDus15bMMf 🚀 HowToBuy IOTA via → https://t.co/RtYB68vj3u https://t.co/YWrqCdpzFe",en,🌐,,,,SportsbookBTC,Sun Dec 17 16:09:39 +0000 2017,0,0,0,False,0,False,
"Cardano Price Surges to $0.50, Up 76% Against Bitcoin https://t.co/DfdEeEyy8s 🚀 HowToBuy IOTA via → https://t.co/AwAnhF2RXN https://t.co/06fFTHP7J5",en,,,,,AlertTrade,Sun Dec 17 16:07:19 +0000 2017,0,0,0,False,0,False,
Anyone else been waiting 4+ hours for #Cardano $ada sent from Daedalus to show up on #Binance ???,en,United Kingdom,,,,BlockchainBudo,Sun Dec 17 15:57:03 +0000 2017,0,0,0,False,0,False,
"Cardano Price Surges to $0.50, Up 76% Against Bitcoin https://t.co/ixqbq5fjy7 🚀 HowToBuy IOTA via → https://t.co/RtYB68vj3u https://t.co/LQOY64ocKL",en,🌐,,,,SportsbookBTC,Sun Dec 17 15:53:15 +0000 2017,0,0,1,False,0,False,
"Cardano Price Surges to $0.50, Up 76% Against Bitcoin https://t.co/rKiRM615Ev 🚀 HowToBuy IOTA via → https://t.co/AwAnhFktmn https://t.co/UeylWmkSfN",en,,,,,AlertTrade,Sun Dec 17 15:53:13 +0000 2017,0,0,0,False,0,False,
"Crypto Watch: Cardano (ADA) Price Leaps 117% in 22 Hours, Surging Past IOTA with $10.4B Market Cap

https://t.co/pySvcHlVBP",en,Canada,,,,BruceWayneTrade,Sun Dec 17 15:33:57 +0000 2017,0,0,0,False,0,False,
Cardano Price Surges to $0.5 Thanks to Overnight Gain of 76% Over Bitcoin #ethereum #btc #fintech https://t.co/1RcdPIrrDW https://t.co/oXSn432jsm,en,United Kingdom,,,,coinspectator,Sun Dec 17 15:01:05 +0000 2017,0,0,0,False,0,False,
Cardano Price Surges to $0.5 Thanks to Overnight Gain of 76% Over Bitcoin https://t.co/2rj3xAvpfL by TheMerkleNews,en,"Sheffield, UK",,,,FintechBot,Sun Dec 17 14:51:22 +0000 2017,0,0,0,False,0,False,
"Cardano has taken a huge 85% hike. How is everyone's investments going?
@CardanoStiftung @IOHK_Charles @NeonBlockUK 
#Cardano #cryptocurrency",en,"England, United Kingdom",,,,NeonBlockUK,Sun Dec 17 14:45:59 +0000 2017,0,0,0,False,0,False,
Cardano is fulfilling it's promise of being the Ethereum of Japan by surging into the Top 10 https://t.co/xmtJQuyWyv,en,"Melbourne, Victoria",,,,CoinupMe,Sun Dec 17 13:59:01 +0000 2017,0,0,0,False,0,False,
Look like we are going back in the right direction #ada #cardano https://t.co/rsZqHcojpS,en,"Anzio, Lazio",,,,Itelluwot,Sun Dec 17 13:01:19 +0000 2017,0,0,0,False,0,False,
"Whoever followed my commentary on #ADA 👉🏻💰💰💰

So many signals 😂😂😂

If it wasn't obvious enough, now we know why whales left a 500 $BTC buy wall on $ADA for almost a month.

The rise of #Cardano 🙌🏽

Now, #6 market cap in #Crypto 

#bitcoin #btc #altcoins #Cryptocurreny https://t.co/4bgrF8CX63",en,This is not financial advice,,,,CryptoInsiderX,Sun Dec 17 12:59:41 +0000 2017,0,8,4,False,0,False,
I liked a @YouTube video https://t.co/sfYfc2xcMr Cardano Moon Shot To $5.00 in 2018?,en,United Kingdom - Wales,,,,NathanPatto,Sun Dec 17 12:46:43 +0000 2017,0,0,0,False,0,False,
"Buy 190 Crypto Currencies including #Bitcoin, #Litecoin, #Ethereum, #Siacoin, #Cardano and #Wepower

https://t.co/dGxuvFxhxc",en,Melbourne,,,,ateevdang,Sun Dec 17 12:06:45 +0000 2017,0,1,1,False,0,False,
Exploring the History and Rise of Cardano https://t.co/NSVFkVG072 via @crypto_slate,en,"Melbourne, Australia",,,,MahaSharabinth,Sun Dec 17 12:06:24 +0000 2017,0,0,0,False,0,False,
"#cardano
Not seen it yet? Get on Binance and get in and get HODLING! https://t.co/pPOt8CqlPc",en,Manchester,,,,139woodyx,Sun Dec 17 11:59:52 +0000 2017,0,0,0,False,0,False,
Anyway I just want to be able to buy more @Cardano_ ADA and @IOTAcurrency 🙃  #cryptocraze #Cryptocurrency #blockchain #bitcoin #cardano #ADA #IOT #IOTA,en,,United Kingdom,GB,"[[[-0.510365, 51.286702], [-0.510365, 51.691824], [0.334043, 51.691824], [0.334043, 51.286702]]]",digidels,Sun Dec 17 11:47:51 +0000 2017,0,1,0,False,0,False,
"It’s still around 1% of the world population using cryptocurrencies or even own some and the exchanges are overwhelmed, what about when the percentage increases to 5 then 10 etc??? #cryptocraze #Cryptocurrency #blockchain #bitcoin #cardano #ADA #IOT #IOTA",en,,United Kingdom,GB,"[[[-0.510365, 51.286702], [-0.510365, 51.691824], [0.334043, 51.691824], [0.334043, 51.286702]]]",digidels,Sun Dec 17 11:46:32 +0000 2017,0,1,0,False,0,False,
The world needs more exchange platforms. Clearly the ones we have are overwhelmed by the traffic if they are not accepting new members. Who wants to join me to build one? #cryptocraze #Cryptocurrency #blockchain #cardano #ADA #IOT #IOTA,en,,United Kingdom,GB,"[[[-0.510365, 51.286702], [-0.510365, 51.691824], [0.334043, 51.691824], [0.334043, 51.286702]]]",digidels,Sun Dec 17 11:44:07 +0000 2017,0,1,0,False,0,False,
"Just seen someone buy 15,000 ADA’s yet @binance_2017 will only allow me 15!! And @BittrexExchange and @bitfinex are not taking on new users as there’s too many of us wanting to join hehe  #cryptocraze #Cryptocurrency #blockchain #cardano #ADA",en,,United Kingdom,GB,"[[[-0.510365, 51.286702], [-0.510365, 51.691824], [0.334043, 51.691824], [0.334043, 51.286702]]]",digidels,Sun Dec 17 11:38:54 +0000 2017,0,0,0,False,0,False,
"The ""Ethereum of Japan"" just leapt past IOTA to become the #6 largest cryptocurrency in the world with a new market cap of $10.4B. https://t.co/B03O9QF6I7 #crypto",en,"London, England United Kingdom",United Kingdom,GB,"[[[-0.510365, 51.286702], [-0.510365, 51.691824], [0.334043, 51.691824], [0.334043, 51.286702]]]",DrPippaM,Sun Dec 17 11:34:04 +0000 2017,0,0,6,False,0,False,
"No rest for the wicked here at @NeonBlockUK 
#development #cryptocurrency #sundayfunday #bitcoin #litecoin #Cardano #Ethereum",en,"England, United Kingdom",,,,NeonBlockUK,Sun Dec 17 11:33:21 +0000 2017,0,0,0,False,0,False,
Cardano has excellent reviews from bunch of crypto experts on youtube and social media.,en,United Kingdom,,,,Gobigorgodown,Sun Dec 17 11:15:09 +0000 2017,0,0,0,False,0,False,
Cardano is a decentralised public #blockchain and #cryptocurrency project https://t.co/FT9j4saFbB #Cardano #ADA #altcoin #bitcoin,en,"Perth, Western Australia",,,,shanevi77,Sun Dec 17 10:51:02 +0000 2017,0,0,0,False,0,False,
Cardano Moon Shot To $5.00 in 2018? https://t.co/9f6oACM2ZT via @YouTube #btc #cardano #altcoin #instagram,en,"Cairns, Queensland",,,,FearlessFather1,Sun Dec 17 10:20:33 +0000 2017,0,0,0,False,0,False,
"Have you noticed the rise in Cardano? 

#ADA #Cardano https://t.co/0ajEfaKXGZ",en,Global,,,,Curtis_XRP,Sun Dec 17 10:14:13 +0000 2017,0,0,0,False,0,True,
Cardano $ADA seems to have a good future!,en,London,,,,WajidKhan,Sun Dec 17 10:03:48 +0000 2017,0,0,0,False,0,False,
Move over #bitcoin. @cardanocommunity is here to steal your crown. #cardano #ADA,en,"London, England",,,,InToCryptos,Sun Dec 17 10:03:19 +0000 2017,0,0,0,False,0,False,
"BitDegree Is The Only #CryptoCurrency ICO Powered By 29,000,000 Active User Base @matrixthinker #crowdsale #blockchain #ICO via @bitdegree_org #cryptocurrency #bitcoin #cardano #verge #Ethereum #stellar #tron #status https://t.co/FP7ecz6ddm https://t.co/H4FZS46Lp3",en,"Toronto, Ontario",,,,socialroyalties,Sun Dec 17 10:03:08 +0000 2017,0,0,0,False,0,False,
"BitDegree Is The Only #CryptoCurrency ICO Powered By 29,000,000 Active User Base @matrixthinker #crowdsale #blockchain #ICO via @bitdegree_org #cryptocurrency #bitcoin #cardano #verge #Ethereum #stellar #tron #status https://t.co/cj00vyZs5e https://t.co/JRkwrIY06d",en,Toronto,,,,mostpampered,Sun Dec 17 10:03:08 +0000 2017,0,0,0,False,0,False,
"BitDegree Is The Only #CryptoCurrency ICO Powered By 29,000,000 Active User Base @matrixthinker #crowdsale #blockchain #ICO via @bitdegree_org #cryptocurrency #bitcoin #cardano #verge #Ethereum #stellar #tron #status https://t.co/qV7QacZufT https://t.co/XX5earMzz7",en,TORONTO & MIAMI,,,,PamperJodi,Sun Dec 17 10:03:07 +0000 2017,0,0,0,False,0,False,
"BitDegree Is The Only #CryptoCurrency ICO Powered By 29,000,000 Active User Base @matrixthinker #crowdsale #blockchain #ICO via @bitdegree_org #cryptocurrency #bitcoin #cardano #verge #Ethereum #stellar #tron #status https://t.co/HoDPL5oFb2 https://t.co/TlIc2mAUbG",en,Toronto,,,,mybeautyexperts,Sun Dec 17 10:03:07 +0000 2017,0,0,0,False,0,False,
"Top story: Crypto Watch: Cardano (ADA) Price Leaps 117% in 22 Hours, Surging Pa… https://t.co/YQYxv791sN, see more https://t.co/rd30EH0YkR",en,"Cirencester, England",,,,David_Abingdon,Sun Dec 17 09:45:50 +0000 2017,0,0,0,False,0,False,
"Crypto Watch -  Cardano (ADA) price Leaps 117% in 22 Hours, Surging previous IOTA ... -- #... https://t.co/m4eEVBxGh2 https://t.co/TbcdECIOMu",en,United Kingdom,,,,I_News_N,Sun Dec 17 09:40:33 +0000 2017,0,0,0,False,0,False,
"Crypto Watch -  Cardano (ADA) price Leaps 117% in 22 Hours, Surging previous IOTA ... -- #Crypto #Watch #- # #Card... https://t.co/m4eEVBxGh2",en,United Kingdom,,,,I_News_N,Sun Dec 17 09:40:31 +0000 2017,0,0,0,False,0,False,
"https://t.co/1gSUjqgC4w With over 1,000 #ICOs now on #Ethereum people are looking for a platform that promises to be faster, cheaper,more efficient &amp; the fact that 95% of #Cardona's ICO was NOT from #USA #ADA ought to be free from #SEC action...@thomaspower @wmougayar @seandotau",en,"London, England",,,,jonnyfry175,Sun Dec 17 09:35:16 +0000 2017,0,0,0,False,0,False,
"Cardano 140% rise ""That's what you get when you print 26 billion coins.If they printed 26 trillion coins then they could…"" — Flaim https://t.co/Sxi22ObZf1",en,"Kent, UK",,,,MarkSwain4,Sun Dec 17 09:30:41 +0000 2017,0,0,1,False,0,False,
CRYPTO TRADING: 📈  Cardano - Huge crypto manipulation or outstanding technology? https://t.co/TNRCN57LNT → via https://t.co/26a65TrHSS https://t.co/U3Aqyzw6kt,en,🌐,,,,SportsbookBTC,Sun Dec 17 09:18:08 +0000 2017,0,0,0,False,0,False,
"Cardano Surges by 145% in 1 Day, Charlie Lee Questions Value - Cardano, a blockchain project led by highly regarded cryptographers and IOHK, has recorded massive gains over the past two days. Within the past 24 hours, the price of ADA, Cardano’s nativ... https://t.co/k73rdr8GUA",en,"London, England",,,,PersonalYogaLDN,Sun Dec 17 09:00:37 +0000 2017,0,0,0,False,0,False,
Can someone explain #Cardano to me like I'm five? I have tried to watch the YouTube videos and it went over my head a bit. $ada @cardanocom.,en,"Sydney, New South Wales",,,,derekmartinrose,Sun Dec 17 09:00:35 +0000 2017,0,2,0,False,0,False,
