,lang,user-location,place-country,place-country_code,location-coordinates,user-screen_name,created_at,quote_count,reply_count,retweet_count,retweeted,is_retweet,is_quote_status,Unnamed: 14,text
0,en,"Sydney, Australia",Australia,AU,"[[[150.520929, -34.118347], [150.520929, -33.578141], [151.343021, -33.578141], [151.343021, -34.118347]]]",MoonSunTruth,Sun Dec 31 23:29:29 +0000 2017,0,0,0,False,0,False,,happy new year # # cardano https : //t.co/dok4yywylh
1,en,Castlegar,,,,BanklessTimes,Sun Dec 31 22:59:46 +0000 2017,0,0,0,False,0,False,,archive : cardano launches binance exchange https : //t.co/nqla4yhsu6 # banklesstimes
2,en,Australia,,,,PasCarbs,Sun Dec 31 22:55:58 +0000 2017,0,0,3,False,0,False,,latest dev release ! # rdd # reddcoin # cryptocurrency # # cardano # blockchain # btc # altcoins # vergecurrency # stratis # ico # crypto # freetips https : //t.co/f2hpu66w6m
3,en,UK,,,,10Brett_,Sun Dec 31 22:07:39 +0000 2017,0,0,0,False,0,False,,think cardano aka ... . @ officialmcafee
4,en,"Sydney, New South Wales",,,,troyclements17,Sun Dec 31 21:14:35 +0000 2017,0,0,0,False,0,False,,"impressed buys last weeks # # xvg climbing ladder , definitely holding coins future . 50 % gains already . # verge # cardano # altcoin # hodl # cryptocurrency # bestcoins https : //t.co/erzcgr8nbi"
5,en,Canada,,,,kenhundos,Sun Dec 31 20:54:50 +0000 2017,0,0,0,False,0,False,,cardano make rich 2018 ! ! ! : https : //t.co/n2ixxswzxd via @ youtube
6,en,"Melbourne, Victoria",,,,CoinupMe,Sun Dec 31 20:23:32 +0000 2017,0,0,0,False,0,False,,"neo , tenx , cardano , iota , powerledger , poe bnb . powerful , benefit wider community . newbies - buy bitcoin low id . https : //t.co/z0zyqbvt08 https : //t.co/rdxorw7jo6 experienced traders - make binance go-to alts 2018 ! https : //t.co/bza7zo8ml6 https : //t.co/f3y6zlvlru"
7,en,United Kingdom,,,,OsazuwaEbohon,Sun Dec 31 17:45:04 +0000 2017,0,1,2,False,0,False,,# happynewyear 2018 ! thank ! ! # cryptocurrency # blockchain # digitalcurrency # bitcoin # altcoins # fintech # ethereum # cardano # neo # lisk # verge # ardor # komodo # iota # nxt # litecoin # waves # eos # ripple # stellar # ethereumclassic # god https : //t.co/djjxv1ja5t
8,en,Castlegar,,,,BanklessTimes,Sun Dec 31 12:56:52 +0000 2017,0,0,0,False,0,False,,archive : cardano foundation selects z/yen blockchain research program https : //t.co/1kvb50na9n # banklesstimes
9,en,"Windsor, Ontario",,,,ILoveBitcoins2,Sun Dec 31 12:51:35 +0000 2017,0,0,0,False,0,False,,"week crypto # 4 – ripple , blockchain 3.0 , cardano , 2018 , lightning network https : //t.co/eboueo2tdg https : //t.co/lchb1nidsd"
10,en,Earth,,,,Jaffasoft,Sun Dec 31 12:47:31 +0000 2017,0,0,1,False,0,False,,liked @ youtube video https : //t.co/unusg3kohz iohk | cardano whiteboard ; overview charles hoskinson
11,en,Earth,,,,Jaffasoft,Sun Dec 31 12:44:49 +0000 2017,0,0,0,False,0,False,,added video @ youtube playlist https : //t.co/unusg3kohz iohk | cardano whiteboard ; overview charles hoskinson
12,en,"London, England",,,,iamacyborg,Sun Dec 31 12:43:05 +0000 2017,0,1,0,False,0,False,,imagine people talking way usd gbp ? crypto people nuts . https : //t.co/yfhy3hutn4
13,en,"Victoria, Australia",,,,Aaronelpis,Sun Dec 31 11:53:57 +0000 2017,0,0,0,False,0,False,,crypto talk : 'm ( cardano ) fanboy / banks afraid bitcoin ? : https : //t.co/oh0sek9n0n via @ youtube
14,en,"Sydney, New South Wales",,,,Argos1963,Sun Dec 31 11:38:35 +0000 2017,0,0,0,False,0,False,,ripple cardano : surging coin buy ? https : //t.co/lrk95nwaui via @ findercomau
15,en,"London, England",,,,colinbenne77,Sun Dec 31 11:15:09 +0000 2017,0,0,0,False,0,False,,blockchain evolution cardano - 3rd generation example https : //t.co/kmaotofmhq
16,en,Toronto,,,,mybeautyexperts,Sun Dec 31 10:57:09 +0000 2017,0,0,0,False,0,False,,rentberry applies # blockchain technology property rental industry - launches initial # coin offer @ matrixthinker # crowdsale # blockchain # ico # cryptocurrency # bitcoin # ethereum # ripple # litecoin # cardano # verge # stellar # tron # status https : //t.co/b95zeg5nhs https : //t.co/6k2cpm69no
17,en,TORONTO & MIAMI,,,,PamperJodi,Sun Dec 31 10:57:08 +0000 2017,0,0,0,False,0,False,,rentberry applies # blockchain technology property rental industry - launches initial # coin offer @ matrixthinker # crowdsale # blockchain # ico # cryptocurrency # bitcoin # ethereum # ripple # litecoin # cardano # verge # stellar # tron # status https : //t.co/pcwt2tstrp https : //t.co/x5iaop0oop
18,en,Toronto,,,,mostpampered,Sun Dec 31 10:57:06 +0000 2017,0,0,0,False,0,False,,rentberry applies # blockchain technology property rental industry - launches initial # coin offer @ matrixthinker # crowdsale # blockchain # ico # cryptocurrency # bitcoin # ethereum # ripple # litecoin # cardano # verge # stellar # tron # status https : //t.co/acdgksavns https : //t.co/uw1qppbwkn
19,en,"Toronto, Ontario",,,,socialroyalties,Sun Dec 31 10:57:05 +0000 2017,0,0,0,False,0,False,,rentberry applies # blockchain technology property rental industry - launches initial # coin offer @ matrixthinker # crowdsale # blockchain # ico # cryptocurrency # bitcoin # ethereum # ripple # litecoin # cardano # verge # stellar # tron # status https : //t.co/5tfbaoahsp https : //t.co/egbt3gjeum
20,en,,,,,Oku986,Sun Dec 31 10:28:38 +0000 2017,0,0,0,False,0,False,,two favorite people space @ crypt0snews @ iohk_charles brilliant session ! love ! 's must anyone interested tech proper way things . https : //t.co/8wl7ud7gha # cardano # # blockchain # smartcontract # crypto
21,en,Australia,,,,LE2U,Sun Dec 31 09:04:56 +0000 2017,0,0,0,False,0,False,,cardano : ethereum & amp ; neo killer over-price + valued ? / mcafee ... https : //t.co/r0al8ie9db via @ youtube
22,en,London,,,,fccripto,Sun Dec 31 08:50:04 +0000 2017,0,0,1,False,0,False,,ripple cardano : surging coin buy ? | https : //t.co/9cfgsuplzd https : //t.co/1hwvwh9f19
23,en,"England, United Kingdom",,,,CForensicslab,Sun Dec 31 08:44:35 +0000 2017,0,0,0,False,0,False,,“ cardano : ethereum neo killer overhyped overpriced ? ” @ noamlevenson https : //t.co/d3c4zqo5k7
24,en,"London, UK",,,,jnaghdi,Sun Dec 31 08:44:22 +0000 2017,0,0,1,False,0,False,,“ cardano : ethereum neo killer overhyped overpriced ? ” @ noamlevenson https : //t.co/ynsyfbepf8
25,en,,United Kingdom,GB,"[[[-0.510365, 51.286702], [-0.510365, 51.691824], [0.334043, 51.691824], [0.334043, 51.286702]]]",digidels,Sun Dec 31 07:37:20 +0000 2017,0,2,1,False,0,False,,no.5 cryptocurrency worldwide kicking litecoin $ 17b market cap ! 2018 definitely looking good @ cardanocom cc @ iohk_charles # cryptocurrency # cardano # # bitcoin # ethereum # blockchain # iot # iota # blockchain # technologgy # technology
26,en,"Windsor, Ontario",,,,ILoveBitcoins2,Sun Dec 31 06:51:37 +0000 2017,0,0,0,False,0,False,,live : charles hoskinson cardano ! https : //t.co/xdykjtahgi https : //t.co/r02xeahtcl
27,en,Australia,,,,CryptoInvestX,Sun Dec 31 06:02:33 +0000 2017,0,0,1,False,0,True,,could n't put better . 2018 going wild ride . # cryptocurrency # bitcoin # xvg # vergecurrency # # cardano https : //t.co/cf52el5xmp
28,en,"Sydney, Australia",,,,findercomau,Sun Dec 31 05:58:14 +0000 2017,0,0,0,False,0,False,,ripple cardano : surging coin buy ? https : //t.co/eevqeozxsx
29,en,EU,,,,mikeocalah3,Sun Dec 31 05:42:35 +0000 2017,0,1,0,False,0,False,,premium signals given best profits # cardano # # altcoin # altcoins # crypto $ # signals $ trst $ fun $ ubq # bitcoin # btc $ btc $ eth https : //t.co/o59tmtfxkj
30,en,Nanaimo,,,,FuelNanaimo,Sun Dec 31 05:40:20 +0000 2017,0,0,0,False,0,False,,liked @ youtube video https : //t.co/a5k9xfsub9 iohk | cardano whiteboard ; overview charles hoskinson
31,en,🌐,,,,SportsbookBTC,Sun Dec 31 05:34:05 +0000 2017,0,0,0,False,0,False,,cardano : latest crypto springboard new highs https : //t.co/o6utolgotg 🚀 howtobuy iota via → https : //t.co/rtyb68vj3u https : //t.co/cjbfarjbqw
32,en,,,,,AlertTrade,Sun Dec 31 05:34:05 +0000 2017,0,0,0,False,0,False,,cardano : latest crypto springboard new highs https : //t.co/pxujf4t7qc 🚀 howtobuy iota via → https : //t.co/awanhf2rxn https : //t.co/iuwhjminrx
33,en,Queensland Australia,,,,01Kingdom,Sun Dec 31 05:31:33 +0000 2017,0,0,0,False,0,False,,“ cardano : ethereum neo killer overhyped overpriced ? ” @ noamlevenson https : //t.co/wk5x26imwv
34,en,🌐,,,,SportsbookBTC,Sun Dec 31 05:26:07 +0000 2017,0,0,0,False,0,False,,cardano : latest crypto springboard new highs https : //t.co/ywhqxhjjry 🚀 howtobuy iota via → https : //t.co/rtyb68vj3u https : //t.co/4m9cqlbdtt
35,en,,,,,AlertTrade,Sun Dec 31 05:26:05 +0000 2017,0,0,0,False,0,False,,cardano : latest crypto springboard new highs https : //t.co/0lrocirpvg 🚀 howtobuy iota via → https : //t.co/awanhf2rxn https : //t.co/kawecrg0o8
36,en,United Kingdom,,,,coinspectator,Sun Dec 31 05:21:18 +0000 2017,0,1,1,False,0,False,,cardano : latest crypto springboard new highs # cryptocurrency # blockchain # crypto https : //t.co/8tedacqv5w https : //t.co/9d6nhpucjb
37,en,"Ontario, Canada",,,,forgeforth87,Sun Dec 31 05:13:40 +0000 2017,0,2,1,False,0,False,,# cardano 's # coin latest # cryptocurrency make noise market cap fast approaching $ 18 bn . https : //t.co/1z1uxbt4ph
38,en,,,,,yoshidoesit,Sun Dec 31 05:04:08 +0000 2017,0,0,0,False,0,False,,cardano 's recent rise . # crypto # trading
39,en,Toronto,,,,mybeautyexperts,Sun Dec 31 04:42:05 +0000 2017,0,0,0,False,0,False,,icymi : gmlcpa accepting bitcoin first quarter new year @ matrixthinker # crowdsale # blockchain # ico # cryptocurrency # bitcoin # ethereum # ripple # litecoin # cardano # verge # stellar # tron https : //t.co/9krkfd2o37 https : //t.co/5zjvlhkzax
40,en,Toronto,,,,mostpampered,Sun Dec 31 04:41:58 +0000 2017,0,0,0,False,0,False,,icymi : gmlcpa accepting bitcoin first quarter new year @ matrixthinker # crowdsale # blockchain # ico # cryptocurrency # bitcoin # ethereum # ripple # litecoin # cardano # verge # stellar # tron https : //t.co/sq5wmx4gdq https : //t.co/stvwy5gbm7
41,en,TORONTO & MIAMI,,,,PamperJodi,Sun Dec 31 04:41:57 +0000 2017,0,0,0,False,0,False,,icymi : gmlcpa accepting bitcoin first quarter new year @ matrixthinker # crowdsale # blockchain # ico # cryptocurrency # bitcoin # ethereum # ripple # litecoin # cardano # verge # stellar # tron https : //t.co/7xyqry1pn1 https : //t.co/tud4odqcqv
42,en,"Toronto, Ontario",,,,socialroyalties,Sun Dec 31 04:41:52 +0000 2017,0,0,0,False,0,False,,icymi : gmlcpa accepting bitcoin first quarter new year @ matrixthinker # crowdsale # blockchain # ico # cryptocurrency # bitcoin # ethereum # ripple # litecoin # cardano # verge # stellar # tron https : //t.co/exsyncjxxf https : //t.co/jiuvjcfmuv
43,en,"Sydney, Australia",,,,findercomau,Sun Dec 31 04:23:26 +0000 2017,0,0,0,False,0,False,,cardano ( ) price prediction 2018 : late buy cardano ? https : //t.co/gwguskzsbe
44,en,🌐,,,,SportsbookBTC,Sun Dec 31 03:43:12 +0000 2017,0,0,0,False,0,False,,cardano ( ) 35 % today . time invest cryptocurrency ? https : //t.co/ki9dlht2oo 🚀 howtobuy iota via → https : //t.co/rtyb68vj3u https : //t.co/gkpib3g2zh
45,en,,,,,AlertTrade,Sun Dec 31 03:43:12 +0000 2017,0,0,0,False,0,False,,cardano ( ) 35 % today . time invest cryptocurrency ? https : //t.co/8eyp5sc05u 🚀 howtobuy iota via → https : //t.co/awanhf2rxn https : //t.co/r0ijve6w7l
46,en,"London, England",,,,_cryptoTrend_,Sun Dec 31 03:14:19 +0000 2017,0,0,0,False,0,False,,( https : //t.co/k7wtigusbq ) : cardano 17 bill market cap !
47,en,"London, England",,,,_cryptoTrend_,Sun Dec 31 03:14:07 +0000 2017,0,0,0,False,0,False,,( https : //t.co/k7wtigmu00 ) : cardano 17 bill market cap !
48,en,Canada,,,,gathercoin,Sun Dec 31 03:04:37 +0000 2017,0,0,0,False,0,False,,"bitcoin cryptocurrency news round-up : 31 december 2017 bitcoin continues horror christmas period , cardano coin larger litecoin , bosch made hefty investment miota tokens . https : //t.co/tvuwfbw4ro https : //t.co/ldfmqvxcpj"
49,en,"London, England",,,,anishmohammed,Sun Dec 31 02:50:59 +0000 2017,0,0,0,False,0,False,,“ cardano : ethereum neo killer overhyped overpriced ? ” @ noamlevenson pleasantly surprised mention measurable parameters like nvt ratio ... https : //t.co/n26tqxkyrc
50,en,"London, England",,,,anishmohammed,Sun Dec 31 02:48:11 +0000 2017,0,0,0,False,0,False,,"“ cardano : ethereum neo killer overhyped overpriced ? ” @ noamlevenson & lt ; interesting read , funnily reads like advice invest disclaimer clause ... . https : //t.co/d0t7x01x0d"
51,en,"Norwich, England",,,,DevinMilsom,Sun Dec 31 02:17:06 +0000 2017,0,0,0,False,0,False,,answer merits cardano vs. ethereum ? https : //t.co/mmqohxlbr8
52,en,Australia,,,,AdamR78634,Sun Dec 31 02:13:09 +0000 2017,0,1,0,False,0,False,,$ # cardano great interview . dont like coin problem least watch last 15-20 minutes interview see standards holding standards coins holding . https : //t.co/vobkmir5op
53,en,"Montréal, Québec",,,,DavidFenelus,Sun Dec 31 02:04:40 +0000 2017,0,0,0,False,0,False,,“ cardano : ethereum neo killer overhyped overpriced ? ” @ noamlevenson https : //t.co/9dozdp6ric
54,en,London - England,,,,DerShadowFax,Sun Dec 31 01:59:39 +0000 2017,0,0,0,False,0,False,,watch happening cardano right ! ! ! wow # cardano @ cardanocom
55,en,"South East, England",,,,Bal4Bitcoin,Sun Dec 31 01:42:50 +0000 2017,0,0,0,False,0,False,,"liked @ youtube video https : //t.co/dk7mfjajdm cardano crushes , ripple stays steady # 2 bitcoin 's dominance slips"
56,en,"Sydney, New South Wales",,,,buddha_crypto,Sun Dec 31 01:21:13 +0000 2017,0,1,0,False,0,False,,"# # cardano silent killer . marketing team , social media bullshit . born 3 months ago top 5 coins . relentless execution . management team made eth . think go pass b-trash ( # bch ) next days . # btc # eth # xrp watch ! !"
57,en,London/Paris(Yerres) ,,,,JosephLeArtist,Sun Dec 31 01:08:10 +0000 2017,0,0,0,False,0,False,,cardano looks promising ...
58,en,"Windsor, Ontario",,,,ILoveBitcoins2,Sun Dec 31 00:54:55 +0000 2017,0,0,0,False,0,False,,"cardano crushes , ripple stays steady # 2 bitcoin ’ dominance slips https : //t.co/mv39mscaie https : //t.co/ydyd0cdrua"
59,en,"Windsor, Ontario",,,,ILoveBitcoins2,Sun Dec 31 00:54:50 +0000 2017,0,0,0,False,0,False,,cardano : ethereum & amp ; neo killer over-price + valued ? / mcafee loses crypto cred / etherdelta ? https : //t.co/7bh4o3tn7x
60,en,"Windsor, Ontario",,,,ILoveBitcoins2,Sun Dec 31 00:54:43 +0000 2017,0,0,0,False,0,False,,"week crypto # 4 – ripple , blockchain 3.0 , cardano , 2018 , lightning network https : //t.co/9zfgkwsosm https : //t.co/ppwfycrwqj"
61,en,"Toronto, Ontario",,,,TRADERLIFEno1,Sun Dec 31 00:54:01 +0000 2017,0,0,0,False,0,False,,"travisten : cardano crushes , ripple stays steady # 2 ... https : //t.co/nc0zrgq7tg"
62,en,"Port Lincoln, South Australia",,,,JasonWhittle2,Sun Dec 31 00:51:34 +0000 2017,0,0,0,False,0,False,,liked @ youtube video https : //t.co/3nld9i6z0q live : charles hoskinson cardano !
63,en,Winsford  Cheshire uk,,,,andytwin1,Sun Dec 31 00:40:11 +0000 2017,0,0,0,False,0,False,,"liked @ youtube video https : //t.co/mhcnm7ngvb cardano crushes , ripple stays steady # 2 bitcoin 's dominance slips"
64,en,Te Wairua Tapu,,,,space_treasure8,Sun Dec 31 00:32:23 +0000 2017,0,0,0,False,0,False,,live : charles hoskinson cardano ! https : //t.co/c3qkbdom7i via @ youtube # # cardano
65,en,"London, England",,,,_cryptoTrend_,Sun Dec 31 00:27:09 +0000 2017,0,0,0,False,0,False,,( https : //t.co/k7wtigmu00 ) $ : cardano added https : //t.co/zuo7bvgunb . welcome revex
66,en,"London, England",,,,_cryptoTrend_,Sun Dec 31 00:24:19 +0000 2017,0,0,0,False,0,False,,( https : //t.co/k7wtigmu00 ) $ : cardano : ethereum neo killer overhyped overpriced ?
67,en,Australia,,,,BigGainsCrypto,Sun Dec 31 00:14:48 +0000 2017,0,1,4,False,0,False,,"hey guys check # cardano , looking like shes getting ready another jump , keep eye : ) ) ) happy trading # # btc # ltc # eth # bitcoin # crypto # cryptocurrency # cryptotwitter @ cardanocom @ cardano_ @ cardanostiftung 🚀🚀🌛🌛🌛👊👊 https : //t.co/syfphli33y"
68,en,"London, England",,,,_cryptoTrend_,Sun Dec 31 00:14:09 +0000 2017,0,0,0,False,0,False,,( https : //t.co/k7wtigmu00 ) $ : cardano 17 bill market cap !
69,en,Australia,,,,BigGainsCrypto,Sat Dec 30 23:54:17 +0000 2017,0,0,1,False,0,False,,"hey guys wish happy new year everyone get ready best year yet ,2018 going good . hope stay safe make sure check bags , crypto never stops .happy trading : ) ) ) 👊👊👊🤑 # btc # ltc # eth # xrp # xvg # lumens # cardano"
70,en,Australia,,,,Marcusfox88,Sat Dec 30 23:27:37 +0000 2017,0,0,0,False,0,True,,brilliant way understand # # cardano @ iohk_charles cardano moving towards . # cryptocurrencies # blockchain ecosystem could future digital money . team trying run away problems rather taming beast https : //t.co/gnui0xgmgw
71,en,"London, England",,,,_cryptoTrend_,Sat Dec 30 23:14:15 +0000 2017,0,0,0,False,0,False,,( https : //t.co/k7wtigmu00 ) $ : cardano 17 bill market cap !
72,en,"London, England",,,,bouncyfence,Sat Dec 30 22:27:12 +0000 2017,0,0,0,False,0,False,,2018 fully downloaded ... . # cardano # daedalus # 2018 # hodl https : //t.co/h2fgaf9vjd
73,en,"London, England",,,,_cryptoTrend_,Sat Dec 30 22:24:21 +0000 2017,0,0,0,False,0,False,,( https : //t.co/k7wtigmu00 ) $ : cardano : ethereum neo killer overhyped overpriced ?
74,en,"Vancouver, British Columbia",,,,TheViralBuzz,Sat Dec 30 22:14:57 +0000 2017,0,0,0,False,0,False,,mhmhhh laughing ? ! @ cardano_ @ cardanostiftung @ cardanocom aint even need walking news feed @ officialmcafee better jump bandwagon xd
75,en,"Chicago, IL",,,,flipjsio,Sat Dec 30 21:58:25 +0000 2017,0,1,0,False,0,False,,"started getting crypto-currencies past weeks . bet ethereum , cardano , ripple course , bitcoin . ’ sleep last night investment almost doubled ! bet 2018 cardano . moon ! # hodling"
76,en,"England, United Kingdom",,,,CryptoWill_,Sat Dec 30 20:56:26 +0000 2017,0,0,0,False,0,False,,"cardano , smaller supply ripple - could see similar growth soon ? # xrp #"
77,en,"London, England",,,,_cryptoTrend_,Sat Dec 30 20:34:13 +0000 2017,0,0,0,False,0,False,,( https : //t.co/awmmwbuvp8 ) $ xrp : cardano price analysis : ada/usd following xrp recent bullish trend
78,en,"England, United Kingdom",,,,CryptoWill_,Sat Dec 30 20:31:34 +0000 2017,0,0,0,False,0,False,,high cardano go 2018 ? predictions ? # cryptocurrency # cardano #
79,en,Global,,,,SaeedBaygi,Sat Dec 30 20:01:59 +0000 2017,0,0,0,False,0,False,,"https : //t.co/kdsw1uh8i5 digital # currency small caps ( ripple , cardano , iota , stellar ) tear bitcoin settles year mark https : //t.co/kdsw1uh8i5 thinking behind small cap stocks follow equities . is… https : //t.co/lnd3uji8og https : //t.co/elwduqfuz9"
80,en,,,,,AlertTrade,Sat Dec 30 19:58:46 +0000 2017,0,0,0,False,0,False,,"crypto ⭕ digital currency small caps ( ripple , cardano , iota , stellar ) tear bitcoin settles ... https : //t.co/yltjqy0hj0 🚀 howtobuy bnb via → https : //t.co/lvrvp8rzdq"
81,en,🌐,,,,SportsbookBTC,Sat Dec 30 19:58:45 +0000 2017,0,0,0,False,0,False,,"crypto ⭕ digital currency small caps ( ripple , cardano , iota , stellar ) tear bitcoin settles ... https : //t.co/gm6hv3vojo 🚀 howtobuy bnb via → https : //t.co/2128jw6jrx"
82,en,"Blackpool, England",,,,rockycrypto1,Sat Dec 30 19:58:15 +0000 2017,0,0,0,False,0,False,,best buy last month rank 5 coinmarketcap cardano 53 % bittrex bloodshed coinmarket @ cardanostiftung @ coinmarketcap https : //t.co/t20yyo7oeq
83,en,"Toronto, Ontario",,,,SixFigureCraft,Sat Dec 30 19:17:58 +0000 2017,0,1,0,False,0,False,,"'m # hodling $ , $ eth $ sc . cardano roadmap update 5th , ethereum hard fork 19th hard fork 31st january . things looking bright coins january . almost 60 % today ! ! !"
84,en,"London, England",,,,Hash_Cryptona,Sat Dec 30 18:51:19 +0000 2017,1,0,0,False,0,False,,think 2018 altcoin push bitcoin number ? ! # bitcoin # altcoins # ripple # bch # dash # litecoin # cardano # ethereum # ethereumclassic # iota # monero # cryptocurrency
85,en,"London, England",,,,_cryptoTrend_,Sat Dec 30 18:45:48 +0000 2017,0,0,0,False,0,False,,( https : //t.co/k7wtigusbq ) $ : cardano back 50 cent
86,en,"London, England",,,,_cryptoTrend_,Sat Dec 30 18:37:06 +0000 2017,0,0,0,False,0,False,,( https : //t.co/k7wtigusbq ) $ : ended loving cardano
87,en,"London, England",,,,_cryptoTrend_,Sat Dec 30 18:34:52 +0000 2017,0,0,0,False,0,False,,( https : //t.co/awmmwbdk0y ) $ xrp : cardano price analysis : ada/usd following xrp recent bullish trend
88,en,"Markham, Ontario",,,,416PROMETHEAN,Sat Dec 30 18:25:23 +0000 2017,0,0,1,False,0,False,,damn ! # gotpaid hard # digibyte # dgb # cardano # + # ethereum # eth # payout - 's time # pirl maybe # hush # ubiquity # ubq back # ether 😁2016 # finishingstrong 2017 rock # crypto # mining # trading
89,en,"London, England",,,,_cryptoTrend_,Sat Dec 30 18:25:08 +0000 2017,0,0,0,False,0,False,,( https : //t.co/k7wtigusbq ) $ : cardano : ethereum neo killer overhyped overpriced ?
90,en,London,,,,CrypticLincoln,Sat Dec 30 17:08:47 +0000 2017,0,0,0,False,0,False,,rs 1 lakh investment cardano returns double yield bitcoin https : //t.co/few9kr5tly via @ economictimes
91,en,"London, England",,,,_cryptoTrend_,Sat Dec 30 16:35:31 +0000 2017,0,0,0,False,0,False,,( https : //t.co/awmmwbdk0y ) $ : cardano price analysis : ada/usd following xrp recent bullish trend
92,en,"London, England",,,,_cryptoTrend_,Sat Dec 30 16:34:14 +0000 2017,0,0,0,False,0,False,,( https : //t.co/awmmwbuvp8 ) $ xrp : cardano price analysis : ada/usd following xrp recent bullish trend
93,en,"London, England",,,,_cryptoTrend_,Sat Dec 30 16:34:12 +0000 2017,0,0,0,False,0,False,,( https : //t.co/awmmwbuvp8 ) $ : cardano price analysis : ada/usd following xrp recent bullish trend
94,en,"London, England",,,,_cryptoTrend_,Sat Dec 30 16:28:04 +0000 2017,0,0,0,False,0,False,,( https : //t.co/k7wtigusbq ) $ : cardano added https : //t.co/zuo7bvosz1 . welcome revex
95,en,London,,,,FXMastersMars,Sat Dec 30 16:08:22 +0000 2017,0,0,0,False,0,False,,"ahead new year , look # top5 # crytocurrencies . money # cardano next year # mvp . meantime happy new year # twitter family https : //t.co/twhmsg7iuq"
96,en,"London, England",,,,_cryptoTrend_,Sat Dec 30 16:05:50 +0000 2017,0,0,0,False,0,False,,( https : //t.co/k7wtigusbq ) $ : cardano roadmap updates feel like
97,en,"Leeds, England",,,,FilterlightHQ,Sat Dec 30 16:00:24 +0000 2017,0,0,0,False,0,False,,verge vs ripple vs cardano vs tron ! best altcoins ? https : //t.co/l2ksjupmc3 https : //t.co/dc7cjvwiw0
98,en,"Toronto, ON, Canada",,,,Jamie_Patterson,Sat Dec 30 15:59:15 +0000 2017,0,0,0,False,0,False,,“ cardano : ethereum neo killer overhyped overpriced ? ” @ noamlevenson https : //t.co/6uuhwvgyxb
99,en,UK,United Kingdom,GB,"[[[-2.033651, 52.381063], [-2.033651, 52.60687], [-1.74763, 52.60687], [-1.74763, 52.381063]]]",harrysingh09,Sat Dec 30 15:02:13 +0000 2017,0,1,0,False,0,False,,"portfolio growing , cardano bits 😆"
100,en,"Grays, England",,,,solaadio,Sat Dec 30 14:56:49 +0000 2017,1,0,1,False,0,False,,greatest brightest minds crypto currency industry work # cardano .
101,en,United Kingdom,,,,coinspectator,Sat Dec 30 14:50:42 +0000 2017,0,0,0,False,0,False,,"digital currency small caps ( ripple , cardano , iota , stellar ) tea ... # ethereum # fintech # ico https : //t.co/36rvdn7ivw https : //t.co/jtorbjhq7n"
102,en,"Crawley, England.",,,,TonyCollinson,Sat Dec 30 14:37:40 +0000 2017,0,0,0,False,0,False,,liked @ youtube video https : //t.co/5froawq6bm cardano ( coin ) nutshell
103,en,Toronto,,,,mybeautyexperts,Sat Dec 30 14:21:09 +0000 2017,0,0,0,False,0,False,,icymi : rentberry applies # blockchain technology property rental industry - launches initial # coin offer @ matrixthinker # crowdsale # blockchain # ico # cryptocurrency # bitcoin # ethereum # ripple # litecoin # cardano # verge # stellar # tron # status https : //t.co/ihnc0plgj6 https : //t.co/vwlmdsl7ni
104,en,Toronto,,,,mybeautyexperts,Sat Dec 30 14:21:08 +0000 2017,0,0,0,False,0,False,,icymi : enable business accept 90 # crytocurrency altcoins . reduce credit card fees 2.5 % @ matrixthinker # peercoin # cryptocurrency # bitcoin # bitconnect # bitbean # blackcoin # litecoin # dash # etherclassic # dogecoin # ether # neo https : //t.co/xtcsre9o2t https : //t.co/l04k6urfod
105,en,Toronto,,,,mybeautyexperts,Sat Dec 30 14:21:06 +0000 2017,0,0,0,False,0,False,,"icymi : bitdegree # cryptocurrency ico powered 29,000,000 active user base @ matrixthinker # crowdsale # blockchain # ico via @ bitdegree_org # cryptocurrency # bitcoin # cardano # verge # ethereum # stellar # tron # status https : //t.co/rtxfbdwvta https : //t.co/shhehabemv"
106,en,"London, England",,,,_cryptoTrend_,Sat Dec 30 14:20:20 +0000 2017,0,0,0,False,0,False,,( https : //t.co/k7wtigusbq ) $ : origin cardano ( technical comparison ethereum )
107,en,Toronto,,,,mostpampered,Sat Dec 30 14:19:09 +0000 2017,0,0,0,False,0,False,,icymi : rentberry applies # blockchain technology property rental industry - launches initial # coin offer @ matrixthinker # crowdsale # blockchain # ico # cryptocurrency # bitcoin # ethereum # ripple # litecoin # cardano # verge # stellar # tron # status https : //t.co/nupax7f69g https : //t.co/eztr5vp3qq
108,en,TORONTO & MIAMI,,,,PamperJodi,Sat Dec 30 14:19:08 +0000 2017,0,0,0,False,0,False,,icymi : rentberry applies # blockchain technology property rental industry - launches initial # coin offer @ matrixthinker # crowdsale # blockchain # ico # cryptocurrency # bitcoin # ethereum # ripple # litecoin # cardano # verge # stellar # tron # status https : //t.co/owbovv45ck https : //t.co/amcud4lqo7
109,en,Toronto,,,,mostpampered,Sat Dec 30 14:19:07 +0000 2017,0,0,0,False,0,False,,icymi : enable business accept 90 # crytocurrency altcoins . reduce credit card fees 2.5 % @ matrixthinker # peercoin # cryptocurrency # bitcoin # bitconnect # bitbean # blackcoin # litecoin # dash # etherclassic # dogecoin # ether # neo https : //t.co/gyelezkv2l https : //t.co/sysszlpis8
